season,date,player,tournament,surface,elo
2018,2018-08-27,Kiki Bertens,us_open,hard,1985.3
2018,2018-08-27,Marketa Vondrousova,us_open,hard,1780.23
2018,2018-08-27,Victoria Azarenka,us_open,hard,1737.29
2018,2018-08-27,Sloane Stephens,us_open,hard,1965.62
2018,2018-08-27,Caroline Garcia,us_open,hard,1820.02
2018,2018-08-27,Carla Suarez Navarro,us_open,hard,1872.33
2018,2018-08-27,Ashleigh Barty,us_open,hard,1941.37
2018,2018-08-27,Karolina Muchova,us_open,hard,1610.85
2018,2018-08-27,Kate Makarova,us_open,hard,1696.34
2018,2018-08-27,Anastasija Sevastova,us_open,hard,1868.06
2018,2018-08-27,Maria Sharapova,us_open,hard,1866.93
2018,2018-08-27,Jelena Ostapenko,us_open,hard,1803.84
2018,2018-08-27,Elise Mertens,us_open,hard,1922.99
2018,2018-08-27,Barbora Strycova,us_open,hard,1726.27
2018,2018-08-27,Elina Svitolina,us_open,hard,1974.96
2018,2018-08-27,Qiang Wang,us_open,hard,1735.22
2018,2018-08-27,Sofia Kenin,us_open,hard,1681.41
2018,2018-08-27,Karolina Pliskova,us_open,hard,1895.45
2018,2018-08-27,Rebecca Peterson,us_open,hard,1710.92
2018,2018-08-27,Kaia Kanepi,us_open,hard,1837.67
2018,2018-08-27,Aleksandra Krunic,us_open,hard,1619.28
2018,2018-08-27,Madison Keys,us_open,hard,1903.06
2018,2018-08-27,Dominika Cibulkova,us_open,hard,1870.71
2018,2018-08-27,Angelique Kerber,us_open,hard,1953.99
2018,2018-08-27,Katerina Siniakova,us_open,hard,1691.32
2018,2018-08-27,Lesia Tsurenko,us_open,hard,1879.21
2018,2018-08-27,Aliaksandra Sasnovich,us_open,hard,1810.12
2018,2018-08-27,Naomi Osaka,us_open,hard,1842.19
2018,2018-08-27,Venus Williams,us_open,hard,1819.94
2018,2018-08-27,Serena Williams,us_open,hard,1944.79
2018,2018-08-27,Aryna Sabalenka,us_open,hard,1971.63
2018,2018-08-27,Petra Kvitova,us_open,hard,1907.26
2018,2018-08-27,Karolina Pliskova,us_open,hard,1945.23
2018,2018-08-27,Ashleigh Barty,us_open,hard,1891.59
2018,2018-08-27,Marketa Vondrousova,us_open,hard,1748.43
2018,2018-08-27,Lesia Tsurenko,us_open,hard,1911.01
2018,2018-08-27,Naomi Osaka,us_open,hard,1901.86
2018,2018-08-27,Aryna Sabalenka,us_open,hard,1911.96
2018,2018-08-27,Dominika Cibulkova,us_open,hard,1830.8
2018,2018-08-27,Madison Keys,us_open,hard,1942.98
2018,2018-08-27,Anastasija Sevastova,us_open,hard,1925.19
2018,2018-08-27,Elina Svitolina,us_open,hard,1917.84
2018,2018-08-27,Carla Suarez Navarro,us_open,hard,1915.65
2018,2018-08-27,Maria Sharapova,us_open,hard,1823.62
2018,2018-08-27,Serena Williams,us_open,hard,1975.64
2018,2018-08-27,Kaia Kanepi,us_open,hard,1806.82
2018,2018-08-27,Elise Mertens,us_open,hard,1884.36
2018,2018-08-27,Sloane Stephens,us_open,hard,2004.25
2018,2018-08-27,Anastasija Sevastova,us_open,hard,1983.93
2018,2018-08-27,Sloane Stephens,us_open,hard,1945.51
2018,2018-08-27,Naomi Osaka,us_open,hard,1951.13
2018,2018-08-27,Lesia Tsurenko,us_open,hard,1861.74
2018,2018-08-27,Karolina Pliskova,us_open,hard,1901.42
2018,2018-08-27,Serena Williams,us_open,hard,2019.45
2018,2018-08-27,Carla Suarez Navarro,us_open,hard,1871.42
2018,2018-08-27,Madison Keys,us_open,hard,1987.21
2018,2018-08-27,Serena Williams,us_open,hard,2066.15
2018,2018-08-27,Anastasija Sevastova,us_open,hard,1937.22
2018,2018-08-27,Madison Keys,us_open,hard,1929.83
2018,2018-08-27,Naomi Osaka,us_open,hard,2008.51
2018,2018-08-27,Serena Williams,us_open,hard,1996.29
2018,2018-08-27,Naomi Osaka,us_open,hard,2078.37
2018,2018-09-10,Urszula Radwanska,osaka,hard,1500.98
2018,2018-09-10,Miharu Imanishi,osaka,hard,1451.47
2018,2018-09-10,Silvia Soler-Espinosa,osaka,hard,1611.35
2018,2018-09-10,Danka Kovinic,osaka,hard,1548.81
2018,2018-09-10,Anna Zaja,osaka,hard,1559.25
2018,2018-09-10,Dejana Radanovic,osaka,hard,1508.07
2018,2018-09-10,Xinyun Han,osaka,hard,1509.85
2018,2018-09-10,Shuko Aoyama,osaka,hard,1413.6
2018,2018-09-10,Antonia Lottner,osaka,hard,1521.04
2018,2018-09-10,Yuxuan Zhang,osaka,hard,1515.96
2018,2018-09-10,Mai Minokoshi,osaka,hard,1501.26
2018,2018-09-10,Hiroko Kuwata,osaka,hard,1547.46
2018,2018-09-10,Na-Lae Han,osaka,hard,1518
2018,2018-09-10,En-Shuo Liang,osaka,hard,1525.7
2018,2018-09-10,Jaimee Fourlis,osaka,hard,1462.89
2018,2018-09-10,Varvara Flink,osaka,hard,1551.66
2018,2018-09-10,Eri Hozumi,osaka,hard,1480.03
2018,2018-09-10,Arina Rodionova,osaka,hard,1470.14
2018,2018-09-10,Makoto Ninomiya,osaka,hard,1485.2
2018,2018-09-10,Harriet Dart,osaka,hard,1540.96
2018,2018-09-10,Chihiro Muramatsu,osaka,hard,1523.9
2018,2018-09-10,Risa Ozaki,osaka,hard,1464.15
2018,2018-09-10,Momoko Kobori,osaka,hard,1488.38
2018,2018-09-10,Amanda Anisimova,osaka,hard,1675.12
2018,2018-09-10,Kai-Lin Zhang,osaka,hard,1508.85
2018,2018-09-10,Valeria Savinykh,osaka,hard,1518.04
2018,2018-09-10,Deniz Khazaniuk,osaka,hard,1491.1
2018,2018-09-10,Priscilla Hon,osaka,hard,1538.1
2018,2018-09-10,Ellen Perez,osaka,hard,1522.03
2018,2018-09-10,Su Jeong Jang,osaka,hard,1523.2
2018,2018-09-10,Danielle Lao,osaka,hard,1505.93
2018,2018-09-10,Junri Namigata,osaka,hard,1491.57
2018,2018-09-10,Amanda Anisimova,osaka,hard,1683.71
2018,2018-09-10,Urszula Radwanska,osaka,hard,1492.38
2018,2018-09-10,Valeria Savinykh,osaka,hard,1501.95
2018,2018-09-10,Yuxuan Zhang,osaka,hard,1532.06
2018,2018-09-10,Silvia Soler-Espinosa,osaka,hard,1624.97
2018,2018-09-10,Anna Zaja,osaka,hard,1545.63
2018,2018-09-10,Xinyun Han,osaka,hard,1495.76
2018,2018-09-10,Varvara Flink,osaka,hard,1565.74
2018,2018-09-10,Na-Lae Han,osaka,hard,1502.93
2018,2018-09-10,Priscilla Hon,osaka,hard,1553.17
2018,2018-09-10,Chihiro Muramatsu,osaka,hard,1505.44
2018,2018-09-10,Arina Rodionova,osaka,hard,1488.6
2018,2018-09-10,Su Jeong Jang,osaka,hard,1538.41
2018,2018-09-10,Danielle Lao,osaka,hard,1490.72
2018,2018-09-10,Yuxuan Zhang,osaka,hard,1548.35
2018,2018-09-10,Su Jeong Jang,osaka,hard,1522.12
2018,2018-09-10,Hiroko Kuwata,osaka,hard,1537.44
2018,2018-09-10,Amanda Anisimova,osaka,hard,1693.74
2018,2018-09-10,Priscilla Hon,osaka,hard,1569.75
2018,2018-09-10,Varvara Flink,osaka,hard,1549.16
2018,2018-09-10,Silvia Soler-Espinosa,osaka,hard,1603
2018,2018-09-10,Arina Rodionova,osaka,hard,1510.57
2018,2018-09-10,Eugenie Bouchard,osaka,hard,1568.02
2018,2018-09-10,Nao Hibino,osaka,hard,1524.16
2018,2018-09-10,Anna Karolina Schmiedlova,osaka,hard,1473.05
2018,2018-09-10,Yulia Putintseva,osaka,hard,1580.02
2018,2018-09-10,Kateryna Kozlova,osaka,hard,1504.84
2018,2018-09-10,Yuxuan Zhang,osaka,hard,1529.51
2018,2018-09-10,Johanna Larsson,osaka,hard,1603.34
2018,2018-09-10,Magda Linette,osaka,hard,1552.86
2018,2018-09-10,Priscilla Hon,osaka,hard,1560.84
2018,2018-09-10,Qiang Wang,osaka,hard,1744.12
2018,2018-09-10,Zarina Diyas,osaka,hard,1672.41
2018,2018-09-10,Sara Sorribes Tormo,osaka,hard,1548.78
2018,2018-09-10,Lin Zhu,osaka,hard,1539.89
2018,2018-09-10,Miyu Kato,osaka,hard,1455.14
2018,2018-09-10,Su-Wei Hsieh,osaka,hard,1661.68
2018,2018-09-10,Polona Hercog,osaka,hard,1515.6
2018,2018-09-10,Jana Fett,osaka,hard,1517.14
2018,2018-09-10,Amanda Anisimova,osaka,hard,1702.56
2018,2018-09-10,Viktorija Golubic,osaka,hard,1459.73
2018,2018-09-10,Misaki Doi,osaka,hard,1517.26
2018,2018-09-10,Tamara Zidansek,osaka,hard,1606.31
2018,2018-09-10,Arina Rodionova,osaka,hard,1498.35
2018,2018-09-10,Mandy Minella,osaka,hard,1601.95
2018,2018-09-10,Kurumi Nara,osaka,hard,1423.49
2018,2018-09-10,Shuai Zhang,osaka,hard,1557.28
2018,2018-09-10,Magdalena Frech,osaka,hard,1490.37
2018,2018-09-10,Saisai Zheng,osaka,hard,1648.9
2018,2018-09-10,Alison Riske,osaka,hard,1582.23
2018,2018-09-10,Fiona Ferro,osaka,hard,1530.91
2018,2018-09-10,Ajla Tomljanovic,osaka,hard,1696.09
2018,2018-09-10,Yingying Duan,osaka,hard,1513.46
2018,2018-09-10,Luksika Kumkhum,osaka,hard,1606.46
2018,2018-09-10,Ajla Tomljanovic,osaka,hard,1706.27
2018,2018-09-10,Lin Zhu,osaka,hard,1529.71
2018,2018-09-10,Qiang Wang,osaka,hard,1755.09
2018,2018-09-10,Luksika Kumkhum,osaka,hard,1595.49
2018,2018-09-10,Magda Linette,osaka,hard,1573.15
2018,2018-09-10,Tamara Zidansek,osaka,hard,1586.03
2018,2018-09-10,Anna Karolina Schmiedlova,osaka,hard,1489.97
2018,2018-09-10,Viktorija Golubic,osaka,hard,1442.81
2018,2018-09-10,Su-Wei Hsieh,osaka,hard,1676.28
2018,2018-09-10,Mandy Minella,osaka,hard,1587.34
2018,2018-09-10,Amanda Anisimova,osaka,hard,1717.47
2018,2018-09-10,Saisai Zheng,osaka,hard,1634
2018,2018-09-10,Zarina Diyas,osaka,hard,1682.12
2018,2018-09-10,Kateryna Kozlova,osaka,hard,1495.12
2018,2018-09-10,Shuai Zhang,osaka,hard,1573.21
2018,2018-09-10,Nao Hibino,osaka,hard,1508.23
2018,2018-09-10,Amanda Anisimova,osaka,hard,1725.63
2018,2018-09-10,Anna Karolina Schmiedlova,osaka,hard,1481.81
2018,2018-09-10,Shuai Zhang,osaka,hard,1598.24
2018,2018-09-10,Zarina Diyas,osaka,hard,1657.1
2018,2018-09-10,Qiang Wang,osaka,hard,1765.07
2018,2018-09-10,Magda Linette,osaka,hard,1563.18
2018,2018-09-10,Ajla Tomljanovic,osaka,hard,1685.42
2018,2018-09-10,Su-Wei Hsieh,osaka,hard,1697.14
2018,2018-09-10,Su-Wei Hsieh,osaka,hard,1721.95
2018,2018-09-10,Qiang Wang,osaka,hard,1740.25
2018,2018-09-10,Amanda Anisimova,osaka,hard,1739.13
2018,2018-09-10,Shuai Zhang,osaka,hard,1584.74
2018,2018-09-10,Su-Wei Hsieh,osaka,hard,1747.14
2018,2018-09-10,Amanda Anisimova,osaka,hard,1713.94
2018,2018-09-10,Katherine Sebov,quebec_city,hard,1518.61
2018,2018-09-10,Emina Bektas,quebec_city,hard,1462.33
2018,2018-09-10,Kayla Day,quebec_city,hard,1505.12
2018,2018-09-10,Sabrina Santamaria,quebec_city,hard,1492.74
2018,2018-09-10,Michaella Krajicek,quebec_city,hard,1483.63
2018,2018-09-10,Sesil Karatantcheva,quebec_city,hard,1508.42
2018,2018-09-10,Lauren Davis,quebec_city,hard,1534.21
2018,2018-09-10,Amanda Rodgers,quebec_city,hard,1484.88
2018,2018-09-10,Jovana Jaksic,quebec_city,hard,1483.36
2018,2018-09-10,Gabriela Dabrowski,quebec_city,hard,1475.08
2018,2018-09-10,Victoria Duval,quebec_city,hard,1517.07
2018,2018-09-10,Nika Kukharchuk,quebec_city,hard,1453.61
2018,2018-09-10,Dalila Jakupovic,quebec_city,hard,1583.84
2018,2018-09-10,Sophie Chang,quebec_city,hard,1485.91
2018,2018-09-10,Carson Branstine,quebec_city,hard,1469.43
2018,2018-09-10,Marie Bouzkova,quebec_city,hard,1520.56
2018,2018-09-10,Jennifer Elie,quebec_city,hard,1511.97
2018,2018-09-10,Alexandra Vagramov,quebec_city,hard,1466.81
2018,2018-09-10,Jacqueline Cako,quebec_city,hard,1449.15
2018,2018-09-10,Jessica Pegula,quebec_city,hard,1506.14
2018,2018-09-10,Tereza Martincova,quebec_city,hard,1499.25
2018,2018-09-10,Lucie Hradecka,quebec_city,hard,1511.38
2018,2018-09-10,Maria Mateas,quebec_city,hard,1512.09
2018,2018-09-10,Jada Bui,quebec_city,hard,1483.81
2018,2018-09-10,Jessica Pegula,quebec_city,hard,1523.43
2018,2018-09-10,Lauren Davis,quebec_city,hard,1516.92
2018,2018-09-10,Sesil Karatantcheva,quebec_city,hard,1524.27
2018,2018-09-10,Kayla Day,quebec_city,hard,1489.27
2018,2018-09-10,Jennifer Elie,quebec_city,hard,1494.28
2018,2018-09-10,Gabriela Dabrowski,quebec_city,hard,1492.78
2018,2018-09-10,Tereza Martincova,quebec_city,hard,1516.14
2018,2018-09-10,Katherine Sebov,quebec_city,hard,1501.72
2018,2018-09-10,Dalila Jakupovic,quebec_city,hard,1564.8
2018,2018-09-10,Victoria Duval,quebec_city,hard,1536.11
2018,2018-09-10,Maria Mateas,quebec_city,hard,1496.48
2018,2018-09-10,Marie Bouzkova,quebec_city,hard,1536.17
2018,2018-09-10,Leylah Fernandez,quebec_city,hard,1519.31
2018,2018-09-10,Gabriela Dabrowski,quebec_city,hard,1477.29
2018,2018-09-10,Mona Barthel,quebec_city,hard,1516.57
2018,2018-09-10,Sofia Kenin,quebec_city,hard,1690.69
2018,2018-09-10,Kristyna Pliskova,quebec_city,hard,1604.89
2018,2018-09-10,Jessica Pegula,quebec_city,hard,1544
2018,2018-09-10,Varvara Lepchenko,quebec_city,hard,1588.17
2018,2018-09-10,Aryna Sabalenka,quebec_city,hard,1883.68
2018,2018-09-10,Dayana Yastremska,quebec_city,hard,1546.46
2018,2018-09-10,Christina Mchale,quebec_city,hard,1497.31
2018,2018-09-10,Pauline Parmentier,quebec_city,hard,1612.89
2018,2018-09-10,Veronika Kudermetova,quebec_city,hard,1607.75
2018,2018-09-10,Heather Watson,quebec_city,hard,1502.36
2018,2018-09-10,Monica Niculescu,quebec_city,hard,1566.74
2018,2018-09-10,Madison Brengle,quebec_city,hard,1537.56
2018,2018-09-10,Victoria Duval,quebec_city,hard,1519.41
2018,2018-09-10,Petra Martic,quebec_city,hard,1684.37
2018,2018-09-10,Naomi Broady,quebec_city,hard,1448.1
2018,2018-09-10,Beatriz Haddad Maia,quebec_city,hard,1542.2
2018,2018-09-10,Monica Puig,quebec_city,hard,1713.44
2018,2018-09-10,Lucie Safarova,quebec_city,hard,1714.06
2018,2018-09-10,Ons Jabeur,quebec_city,hard,1499.33
2018,2018-09-10,Rebecca Marino,quebec_city,hard,1544.6
2018,2018-09-10,Tatjana Maria,quebec_city,hard,1664.43
2018,2018-09-10,Sesil Karatantcheva,quebec_city,hard,1508.82
2018,2018-09-10,Marie Bouzkova,quebec_city,hard,1551.62
2018,2018-09-10,Kristie Ahn,quebec_city,hard,1515.74
2018,2018-09-10,Olga Govortsova,quebec_city,hard,1530.67
2018,2018-09-10,Tereza Martincova,quebec_city,hard,1500.21
2018,2018-09-10,Francoise Abanda,quebec_city,hard,1533.48
2018,2018-09-10,Evgeniya Rodina,quebec_city,hard,1548.62
2018,2018-09-10,Georgina Garcia Perez,quebec_city,hard,1572.68
2018,2018-09-10,Georgina Garcia Perez,quebec_city,hard,1553.66
2018,2018-09-10,Rebecca Marino,quebec_city,hard,1563.62
2018,2018-09-10,Olga Govortsova,quebec_city,hard,1520.38
2018,2018-09-10,Petra Martic,quebec_city,hard,1694.66
2018,2018-09-10,Heather Watson,quebec_city,hard,1520.82
2018,2018-09-10,Leylah Fernandez,quebec_city,hard,1500.85
2018,2018-09-10,Marie Bouzkova,quebec_city,hard,1535.87
2018,2018-09-10,Varvara Lepchenko,quebec_city,hard,1603.92
2018,2018-09-10,Pauline Parmentier,quebec_city,hard,1624.85
2018,2018-09-10,Christina Mchale,quebec_city,hard,1485.35
2018,2018-09-10,Monica Puig,quebec_city,hard,1722.82
2018,2018-09-10,Madison Brengle,quebec_city,hard,1528.18
2018,2018-09-10,Jessica Pegula,quebec_city,hard,1559.35
2018,2018-09-10,Ons Jabeur,quebec_city,hard,1483.98
2018,2018-09-10,Francoise Abanda,quebec_city,hard,1523.34
2018,2018-09-10,Sofia Kenin,quebec_city,hard,1700.83
2018,2018-09-10,Pauline Parmentier,quebec_city,hard,1642.89
2018,2018-09-10,Varvara Lepchenko,quebec_city,hard,1585.88
2018,2018-09-10,Sofia Kenin,quebec_city,hard,1721.24
2018,2018-09-10,Monica Puig,quebec_city,hard,1702.41
2018,2018-09-10,Heather Watson,quebec_city,hard,1542.37
2018,2018-09-10,Rebecca Marino,quebec_city,hard,1542.07
2018,2018-09-10,Sofia Kenin,quebec_city,hard,1691.39
2018,2018-09-10,Jessica Pegula,quebec_city,hard,1589.19
2018,2018-09-10,Heather Watson,quebec_city,hard,1527.43
2018,2018-09-10,Pauline Parmentier,quebec_city,hard,1657.84
2018,2018-09-10,Jessica Pegula,quebec_city,hard,1569.87
2018,2018-09-10,Pauline Parmentier,quebec_city,hard,1677.15
2018,2018-09-17,Abigail Tere-Apisah,guangzhou,hard,1481.03
2018,2018-09-17,Deniz Khazaniuk,guangzhou,hard,1507.39
2018,2018-09-17,Hiroko Kuwata,guangzhou,hard,1520.12
2018,2018-09-17,Kai-Lin Zhang,guangzhou,hard,1526.16
2018,2018-09-17,Lin Zhu,guangzhou,hard,1544.34
2018,2018-09-17,Meiling Wang,guangzhou,hard,1485.36
2018,2018-09-17,Jia Ren,guangzhou,hard,1488.67
2018,2018-09-17,Claire Liu,guangzhou,hard,1615.83
2018,2018-09-17,Junri Namigata,guangzhou,hard,1507.26
2018,2018-09-17,Ao Gai,guangzhou,hard,1468.99
2018,2018-09-17,Fang Ying Xun,guangzhou,hard,1539.41
2018,2018-09-17,Yue Yuan,guangzhou,hard,1511.69
2018,2018-09-17,Jiaqi Kang,guangzhou,hard,1465.1
2018,2018-09-17,Karman Thandi,guangzhou,hard,1559.77
2018,2018-09-17,Shilin Xu,guangzhou,hard,1503.62
2018,2018-09-17,Lizette Cabrera,guangzhou,hard,1465.76
2018,2018-09-17,Danka Kovinic,guangzhou,hard,1561.9
2018,2018-09-17,Yanni Liu,guangzhou,hard,1471.74
2018,2018-09-17,Hanyu Guo,guangzhou,hard,1530.78
2018,2018-09-17,Xinyun Han,guangzhou,hard,1480.68
2018,2018-09-17,Jia-Jing Lu,guangzhou,hard,1524.56
2018,2018-09-17,Xuliu Sun,guangzhou,hard,1478.76
2018,2018-09-17,En-Shuo Liang,guangzhou,hard,1509.24
2018,2018-09-17,Ivana Jorovic,guangzhou,hard,1532.21
2018,2018-09-17,Lin Zhu,guangzhou,hard,1527.78
2018,2018-09-17,Ivana Jorovic,guangzhou,hard,1548.77
2018,2018-09-17,Deniz Khazaniuk,guangzhou,hard,1528.23
2018,2018-09-17,Claire Liu,guangzhou,hard,1594.99
2018,2018-09-17,Junri Namigata,guangzhou,hard,1492.05
2018,2018-09-17,Jia-Jing Lu,guangzhou,hard,1539.77
2018,2018-09-17,Yue Yuan,guangzhou,hard,1496.56
2018,2018-09-17,Hanyu Guo,guangzhou,hard,1545.9
2018,2018-09-17,Lizette Cabrera,guangzhou,hard,1484.52
2018,2018-09-17,Kai-Lin Zhang,guangzhou,hard,1507.41
2018,2018-09-17,Karman Thandi,guangzhou,hard,1575.87
2018,2018-09-17,Danka Kovinic,guangzhou,hard,1545.8
2018,2018-09-17,Yulia Putintseva,guangzhou,hard,1594.58
2018,2018-09-17,Sara Sorribes Tormo,guangzhou,hard,1534.22
2018,2018-09-17,Alize Cornet,guangzhou,hard,1693.44
2018,2018-09-17,Jennifer Brady,guangzhou,hard,1567.85
2018,2018-09-17,Magdalena Frech,guangzhou,hard,1480.15
2018,2018-09-17,Bernarda Pera,guangzhou,hard,1631.94
2018,2018-09-17,Viktoria Kuzmova,guangzhou,hard,1667.64
2018,2018-09-17,Ivana Jorovic,guangzhou,hard,1537.57
2018,2018-09-17,Lizette Cabrera,guangzhou,hard,1473.87
2018,2018-09-17,Andrea Petkovic,guangzhou,hard,1616.13
2018,2018-09-17,Svetlana Kuznetsova,guangzhou,hard,1686.68
2018,2018-09-17,Karman Thandi,guangzhou,hard,1564.32
2018,2018-09-17,Vera Zvonareva,guangzhou,hard,1560.42
2018,2018-09-17,Sabine Lisicki,guangzhou,hard,1472.72
2018,2018-09-17,Vania King,guangzhou,hard,1483.36
2018,2018-09-17,Vera Lapko,guangzhou,hard,1620.01
2018,2018-09-17,Yafan Wang,guangzhou,hard,1610.87
2018,2018-09-17,Lin Zhu,guangzhou,hard,1514.98
2018,2018-09-17,Ana Bogdan,guangzhou,hard,1671.88
2018,2018-09-17,Christina Mchale,guangzhou,hard,1510.04
2018,2018-09-17,Viktorija Golubic,guangzhou,hard,1434.3
2018,2018-09-17,Aleksandra Krunic,guangzhou,hard,1627.79
2018,2018-09-17,Nicole Gibbs,guangzhou,hard,1486.09
2018,2018-09-17,Qiang Wang,guangzhou,hard,1746.44
2018,2018-09-17,Jia-Jing Lu,guangzhou,hard,1521.72
2018,2018-09-17,Kateryna Kozlova,guangzhou,hard,1513.17
2018,2018-09-17,Hanyu Guo,guangzhou,hard,1533.88
2018,2018-09-17,Saisai Zheng,guangzhou,hard,1646.03
2018,2018-09-17,Deniz Khazaniuk,guangzhou,hard,1543.11
2018,2018-09-17,Xinyu Wang,guangzhou,hard,1489.15
2018,2018-09-17,Svetlana Kuznetsova,guangzhou,hard,1672.08
2018,2018-09-17,Qiang Wang,guangzhou,hard,1761.05
2018,2018-09-17,Viktoria Kuzmova,guangzhou,hard,1648.23
2018,2018-09-17,Bernarda Pera,guangzhou,hard,1651.34
2018,2018-09-17,Vera Lapko,guangzhou,hard,1633.78
2018,2018-09-17,Deniz Khazaniuk,guangzhou,hard,1529.35
2018,2018-09-17,Sabine Lisicki,guangzhou,hard,1461.05
2018,2018-09-17,Yulia Putintseva,guangzhou,hard,1606.25
2018,2018-09-17,Fiona Ferro,guangzhou,hard,1554.13
2018,2018-09-17,Saisai Zheng,guangzhou,hard,1622.8
2018,2018-09-17,Yafan Wang,guangzhou,hard,1593.54
2018,2018-09-17,Andrea Petkovic,guangzhou,hard,1633.46
2018,2018-09-17,Christina Mchale,guangzhou,hard,1498.18
2018,2018-09-17,Aleksandra Krunic,guangzhou,hard,1639.64
2018,2018-09-17,Bernarda Pera,guangzhou,hard,1669.89
2018,2018-09-17,Aleksandra Krunic,guangzhou,hard,1621.09
2018,2018-09-17,Qiang Wang,guangzhou,hard,1770
2018,2018-09-17,Fiona Ferro,guangzhou,hard,1545.18
2018,2018-09-17,Vera Lapko,guangzhou,hard,1614.56
2018,2018-09-17,Andrea Petkovic,guangzhou,hard,1652.68
2018,2018-09-17,Kateryna Kozlova,guangzhou,hard,1498.99
2018,2018-09-17,Yulia Putintseva,guangzhou,hard,1620.43
2018,2018-09-17,Yulia Putintseva,guangzhou,hard,1644.17
2018,2018-09-17,Bernarda Pera,guangzhou,hard,1646.15
2018,2018-09-17,Qiang Wang,guangzhou,hard,1784.03
2018,2018-09-17,Andrea Petkovic,guangzhou,hard,1638.65
2018,2018-09-17,Yulia Putintseva,guangzhou,hard,1629.34
2018,2018-09-17,Qiang Wang,guangzhou,hard,1798.86
2018,2018-09-17,Arantxa Rus,seoul,hard,1552.75
2018,2018-09-17,Dabin Kim,seoul,hard,1485.77
2018,2018-09-17,Mai Minokoshi,seoul,hard,1517.12
2018,2018-09-17,Arina Rodionova,seoul,hard,1482.48
2018,2018-09-17,Jil Teichmann,seoul,hard,1549.55
2018,2018-09-17,Amandine Hesse,seoul,hard,1443.02
2018,2018-09-17,Priscilla Hon,seoul,hard,1575.4
2018,2018-09-17,Yuxuan Zhang,seoul,hard,1514.95
2018,2018-09-17,Bibiane Schoofs,seoul,hard,1516.86
2018,2018-09-17,Ellen Perez,seoul,hard,1505.01
2018,2018-09-17,Peangtarn Plipuech,seoul,hard,1540.57
2018,2018-09-17,Silvia Soler-Espinosa,seoul,hard,1616.77
2018,2018-09-17,Na-Lae Han,seoul,hard,1520.67
2018,2018-09-17,Harriet Dart,seoul,hard,1523.21
2018,2018-09-17,Varvara Flink,seoul,hard,1563.29
2018,2018-09-17,Sunam Jeong,seoul,hard,1494.08
2018,2018-09-17,So-Ra Lee,seoul,hard,1484.37
2018,2018-09-17,Dejana Radanovic,seoul,hard,1523.69
2018,2018-09-17,Nina Stojanovic,seoul,hard,1513.83
2018,2018-09-17,Barbora Stefkova,seoul,hard,1478.69
2018,2018-09-17,Katy Dunne,seoul,hard,1534.8
2018,2018-09-17,Jaimee Fourlis,seoul,hard,1449.56
2018,2018-09-17,Mona Barthel,seoul,hard,1532.12
2018,2018-09-17,Hanna Chang,seoul,hard,1491.25
2018,2018-09-17,Priscilla Hon,seoul,hard,1589.54
2018,2018-09-17,Katy Dunne,seoul,hard,1520.66
2018,2018-09-17,Bibiane Schoofs,seoul,hard,1502.37
2018,2018-09-17,Jil Teichmann,seoul,hard,1564.05
2018,2018-09-17,Varvara Flink,seoul,hard,1578.8
2018,2018-09-17,Arantxa Rus,seoul,hard,1537.24
